post_twitter_id,author,content,created_at,url,original_author_twitter_id,original_author_screen_name
746475324276236289,NodyNdi,Thank for this post https://t.co/qj1K2Bdsdu,Fri Jun 24 22:49:20 +0000 2016,http://twitter.com/NodyNdi/status/746475324276236289,745598211977510912,benny_metanya
