@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE author_sub_type {private, company, news_feed, spammer, bot, retweeter} 
@ATTRIBUTE author_type {bad_actor, good_actor} 
@ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE max_tfidf numeric 
 @ATTRIBUTE sum_tfidf numeric 
 @ATTRIBUTE topic_net_betweenness_centrality numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
  @DATA 
 00101f62ae2430778c4b047252e4925f, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0005036060169, -2.10578326973, 26.4871316347, 0.0241840264208, 0.00259505437791, 0.334387639966, 5.22589926121, 0.0271962545813, 0.0093412255192, 0.487373737374, -1.88846291407, 17.4036885473, 0.656941351761, 0.534373953864, 0.178162493458, 3.67640570544, 0.176809631756, 0.0600634099998, 0.745098039216, -1.59236259929, 2.27957519464, 0.425921962091, 0.702856375094, 0.258835582626, -1.11511092285, 0.264233453566, 0.160800009694, 0.0466321243523, -2.05389409544, 14.6431995477, 0.416416689392, 0.150036373354, 0.252554485995, 3.51073002816, 0.367395758116, 0.133393986705, 0.0466321243523, -2.05389409544, 14.6431995477, 0.416416689392, 0.150036373354, 0.252554485995, 3.51073002816, 0.367395758116, 0.133393986705, 0.0466321243523, -2.05389409544, 14.6431995477, 0.416416689392, 0.150036373354, 0.252554485995, 3.51073002816, 0.367395758116, 0.133393986705 
002d5955503b3c48946254dfe38e91d8, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.00161566968128, 0.103399366928, 28.9118248946, 0.0129502813615, 0.00242563978877, 1.40705474197, 5.44365757603, 0.0218516455645, 0.00900962133325, 0.526603001364, 0.152153698941, 18.1033754071, 0.591397227683, 0.53246472407, 1.26025862688, 3.66679082883, 0.130691432119, 0.0588102974963, 0.569727891156, -1.0725528374, 1.85993516703, 0.561486896631, 0.713856393955, -0.317681699101, -0.999010211276, 0.260802014135, 0.166068390054, 0.126943005181, -0.163586513264, 15.827943548, 0.275440414508, 0.148128805267, 1.22080064435, 3.6199665791, 0.283507448941, 0.1290791754, 0.126943005181, -0.163586513264, 15.827943548, 0.275440414508, 0.148128805267, 1.22080064435, 3.6199665791, 0.283507448941, 0.1290791754, 0.126943005181, -0.163586513264, 15.827943548, 0.275440414508, 0.148128805267, 1.22080064435, 3.6199665791, 0.283507448941, 0.1290791754 
00832bbbc036397a80c11d2fb75c27ac, spammer, bad_actor, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, ?, ?, 0.000543475561093, 13.6288014755, 28.4741433826, 0.00451076566364, 0.00245617873997, 3.7250572227, 5.4047687636, 0.0119462514504, 0.00906622873326, 0.520215633423, 5.58883720463, 16.8096588234, 0.551731503399, 0.532123961489, 2.30691843498, 3.41323114592, 0.058224243309, 0.0601457564494, 0.713131313131, 0.908539502766, 1.81555725107, 0.640900300869, 0.710073558128, -1.09751829495, -0.979670358726, 0.177418706584, 0.165878371336, 0.116580310881, 4.95259981466, 15.5818688401, 0.195821130885, 0.148873196278, 2.31255493247, 3.59133012269, 0.142259803182, 0.129800191291, 0.116580310881, 4.95259981466, 15.5818688401, 0.195821130885, 0.148873196278, 2.31255493247, 3.59133012269, 0.142259803182, 0.129800191291, 0.116580310881, 4.95259981466, 15.5818688401, 0.195821130885, 0.148873196278, 2.31255493247, 3.59133012269, 0.142259803182, 0.129800191291 
0094c828a39a3b3989d4f50058d49aab, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 7.16037734971e-05, -1.94793739564, 28.4743161226, 0.0221164179421, 0.0024559605449, 0.473987814312, 5.40479603994, 0.0269806525203, 0.00906625410036, 0.504575163399, -1.84045884915, 16.4814134817, 0.644722047143, 0.532161891903, 0.491447024266, 3.30370036388, 0.164100845394, 0.0604997827421, 0.770562770563, -1.8086364848, 2.11323287835, 0.465880822767, 0.710957287659, -0.0807896172826, -1.06164241251, 0.269811064821, 0.162487345297, 0.0569948186528, -1.87887907395, 15.4698743204, 0.378688893895, 0.148183742827, 0.461937343614, 3.57534491991, 0.357955255026, 0.130136251876, 0.0569948186528, -1.87887907395, 15.4698743204, 0.378688893895, 0.148183742827, 0.461937343614, 3.57534491991, 0.357955255026, 0.130136251876, 0.0569948186528, -1.87887907395, 15.4698743204, 0.378688893895, 0.148183742827, 0.461937343614, 3.57534491991, 0.357955255026, 0.130136251876 
009b3aeda23832428683287958b2369b, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.000573277389734, 3.24582020763, 29.6098429148, 0.008495377439, 0.00237653319795, 2.22034154406, 5.50502300053, 0.0176637752692, 0.00892168198191, 0.553008595989, 3.22083733602, 15.9873645265, 0.590808064136, 0.52995850881, 2.14612164558, 3.17709782981, 0.0971458106989, 0.0608361987254, 0.817543859649, 0.0243900224939, 1.90846547471, 0.653925628498, 0.71469147214, -0.865894643649, -1.02307345948, 0.235963722717, 0.164843979058, 0.19689119171, 2.60520038365, 15.8865932752, 0.283056321916, 0.145770809501, 1.96715593137, 3.60992083725, 0.20824916234, 0.12876997478, 0.19689119171, 2.60520038365, 15.8865932752, 0.283056321916, 0.145770809501, 1.96715593137, 3.60992083725, 0.20824916234, 0.12876997478, 0.19689119171, 2.60520038365, 15.8865932752, 0.283056321916, 0.145770809501, 1.96715593137, 3.60992083725, 0.20824916234, 0.12876997478 
009ecb5306c93b66a0157efd70a10948, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ? 
00c94ea60bcf3fce8b45b34fcb25191e, spammer, bad_actor, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, 0.0, 0.0, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0, ?, ?, 0.0, 0.0, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0, ?, ?, 3.27540873224e-05, 41.4653920559, 26.7273496966, 0.00243018915539, 0.00258172401396, 6.18378051583, 5.24696449089, 0.00755399685405, 0.00930438617346, 0.512616201859, 23.6931340958, 18.0726290373, 0.541478363428, 0.535572894035, 4.11349323461, 3.7802237927, 0.0345881796776, 0.0591871937764, 0.947589098532, 1.7291464968, 1.86573645308, 0.741263840062, 0.70865381661, -1.0574082475, -1.00375521972, 0.158441559545, 0.166545844689, 0.139896373057, 26.4365597375, 15.1745253202, 0.192416391898, 0.154181877061, 4.60531097629, 3.57582274707, 0.0769801885409, 0.131267927152, 0.139896373057, 26.4365597375, 15.1745253202, 0.192416391898, 0.154181877061, 4.60531097629, 3.57582274707, 0.0769801885409, 0.131267927152, 0.139896373057, 26.4365597375, 15.1745253202, 0.192416391898, 0.154181877061, 4.60531097629, 3.57582274707, 0.0769801885409, 0.131267927152 
00d3a918816d309aac542bc79371c1ed, private, good_actor, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 9.44567342351e-05, -1.55954139595, 28.8247083842, 0.018887804565, 0.00243204929565, 0.745103707294, 5.43595574407, 0.0260471666949, 0.00902076528416, 0.509907529723, -1.44334940345, 17.8322808315, 0.630076109509, 0.532463575599, 0.770286190785, 3.60093151977, 0.154658761026, 0.0590886762097, 0.738461538462, -1.53042077615, 1.91646991841, 0.519078432688, 0.712645778995, -0.519943544008, -1.02574136074, 0.266490564941, 0.165039927036, 0.0673575129534, -1.49693662933, 15.8380316516, 0.343791978507, 0.148460754051, 0.730940511982, 3.62480580014, 0.339978456948, 0.12907912141, 0.0673575129534, -1.49693662933, 15.8380316516, 0.343791978507, 0.148460754051, 0.730940511982, 3.62480580014, 0.339978456948, 0.12907912141, 0.0673575129534, -1.49693662933, 15.8380316516, 0.343791978507, 0.148460754051, 0.730940511982, 3.62480580014, 0.339978456948, 0.12907912141 
00df4d4b10af36119876aa3a0c4fd7a2, spammer, bad_actor, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, 0.0, 0.0, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0, ?, ?, 0.0, 0.0, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0161290322581, ?, ?, 0.0161290322581, 0.0161290322581, ?, ?, 0.0, 0.0, 0.0, ?, ?, 0.0292464654553, 15.5770263673, 29.7839981463, 0.0038213270615, 0.00236426892651, 4.09664454092, 5.52021444761, 0.0114543270074, 0.00890016978527, 0.704379562044, 12.7686954031, 15.3392186992, 0.54809078289, 0.529221689284, 3.49404460832, 3.02514375949, 0.0682110192447, 0.0615361912842, 0.233704356182, 1.15281813692, 1.88017720607, 0.679388072955, 0.715132343085, -0.919643293193, -1.00742902609, 0.18302217037, 0.165159039725, 0.580310880829, 9.61271711009, 15.8621859687, 0.176799078872, 0.145091108701, 2.98006361519, 3.60042851434, 0.155616260673, 0.128782621523, 0.580310880829, 9.61271711009, 15.8621859687, 0.176799078872, 0.145091108701, 2.98006361519, 3.60042851434, 0.155616260673, 0.128782621523, 0.580310880829, 9.61271711009, 15.8621859687, 0.176799078872, 0.145091108701, 2.98006361519, 3.60042851434, 0.155616260673, 0.128782621523 
00e34a4198e43ae9bb43914e764036f2, news_feed, good_actor, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, ?, ?, 6.89797273531e-05, -2.10737508617, 29.2614743548, 0.0247379048836, 0.00240140238602, 0.277848878685, 5.47450690269, 0.0272834044048, 0.00896518718762, 0.510582010582, -1.94126193865, 17.4317462231, 0.660794483047, 0.531445422499, 0.339679610551, 3.51981835528, 0.157990994776, 0.0593855294822, 0.748917748918, -1.97371977737, 1.87743472136, 0.45890915067, 0.713445888296, -0.0732361736634, -1.00735215901, 0.273060269695, 0.165256926723, 0.0569948186528, -1.98685475666, 15.8984576921, 0.418562739356, 0.147056423647, 0.282309701543, 3.62215204219, 0.344629370859, 0.128828372985, 0.0569948186528, -1.98685475666, 15.8984576921, 0.418562739356, 0.147056423647, 0.282309701543, 3.62215204219, 0.344629370859, 0.128828372985, 0.0569948186528, -1.98685475666, 15.8984576921, 0.418562739356, 0.147056423647, 0.282309701543, 3.62215204219, 0.344629370859, 0.128828372985 
